,ts1,ts2,ts3
8.3008300830083,14.6016601660166,10.3008300830083,-5.15041504150415
8.4008400840084,14.801680168016802,10.4008400840084,-5.2004200420042
8.5008500850085,15.001700170017,10.5008500850085,-5.25042504250425
8.6008600860086,15.2017201720172,10.6008600860086,-5.3004300430043
8.7008700870087,15.401740174017402,10.7008700870087,-5.35043504350435
8.8008800880088,15.6017601760176,10.8008800880088,-5.4004400440044
8.9008900890089,15.8017801780178,10.9008900890089,-5.45044504450445
9.000900090009,16.001800180018,11.000900090009,-5.5004500450045
9.1009100910091,16.2018201820182,11.1009100910091,-5.55045504550455
9.2009200920092,16.4018401840184,11.2009200920092,-5.6004600460046
9.3009300930093,16.6018601860186,11.3009300930093,-5.65046504650465
9.4009400940094,16.8018801880188,11.4009400940094,-5.7004700470047
9.5009500950095,17.001900190019,11.5009500950095,-5.75047504750475
9.6009600960096,17.2019201920192,11.6009600960096,-5.8004800480048
9.7009700970097,17.4019401940194,11.7009700970097,-5.85048504850485
9.8009800980098,17.6019601960196,11.8009800980098,-5.9004900490049
9.900990099009901,17.801980198019802,11.900990099009901,-5.9504950495049505
10.00100010001,18.00200020002,12.00100010001,-6.000500050005
10.1010101010101,18.2020202020202,12.1010101010101,-6.05050505050505
10.201020102010201,18.402040204020402,12.201020102010201,-6.1005100510051005
10.3010301030103,18.6020602060206,12.3010301030103,-6.15051505150515
10.4010401040104,18.8020802080208,12.4010401040104,-6.2005200520052
10.501050105010501,19.002100210021002,12.501050105010501,-6.2505250525052505
10.6010601060106,19.2021202120212,12.6010601060106,-6.3005300530053
10.7010701070107,19.4021402140214,12.7010701070107,-6.35053505350535
10.801080108010801,19.602160216021602,12.801080108010801,-6.4005400540054005
10.9010901090109,19.8021802180218,12.9010901090109,-6.45054505450545
11.001100110011,20.002200220022,13.001100110011,-6.5005500550055
11.101110111011101,20.202220222022202,13.101110111011101,-6.5505550555055505
11.2011201120112,20.4022402240224,13.2011201120112,-6.6005600560056
11.3011301130113,20.6022602260226,13.3011301130113,-6.65056505650565
11.401140114011401,20.802280228022802,13.401140114011401,-6.7005700570057005
11.5011501150115,21.002300230023,13.5011501150115,-6.75057505750575
11.6011601160116,21.2023202320232,13.6011601160116,-6.8005800580058
11.701170117011701,21.402340234023402,13.701170117011701,-6.8505850585058505
11.8011801180118,21.6023602360236,13.8011801180118,-6.9005900590059
11.9011901190119,21.8023802380238,13.9011901190119,-6.95059505950595
12.001200120012001,22.002400240024002,14.001200120012001,-7.0006000600060005
12.1012101210121,22.2024202420242,14.1012101210121,-7.05060506050605
12.2012201220122,22.4024402440244,14.2012201220122,-7.1006100610061
12.301230123012301,22.602460246024602,14.301230123012301,-7.150615061506151
12.4012401240124,22.8024802480248,14.4012401240124,-7.2006200620062
12.5012501250125,23.002500250025,14.5012501250125,-7.25062506250625
12.601260126012601,23.202520252025202,14.601260126012601,-7.300630063006301
12.7012701270127,23.4025402540254,14.7012701270127,-7.35063506350635
12.8012801280128,23.6025602560256,14.8012801280128,-7.4006400640064
12.901290129012901,23.802580258025802,14.901290129012901,-7.450645064506451
13.001300130013,24.002600260026,15.001300130013,-7.5006500650065
13.1013101310131,24.2026202620262,15.1013101310131,-7.55065506550655
13.201320132013201,24.402640264026402,15.201320132013201,-7.600660066006601
13.3013301330133,24.6026602660266,15.3013301330133,-7.65066506650665
13.4013401340134,24.8026802680268,15.4013401340134,-7.7006700670067
13.501350135013501,25.002700270027002,15.501350135013501,-7.750675067506751
13.6013601360136,25.2027202720272,15.6013601360136,-7.8006800680068
13.7013701370137,25.4027402740274,15.7013701370137,-7.85068506850685
13.801380138013801,25.602760276027603,15.801380138013801,-7.900690069006901
13.9013901390139,25.8027802780278,15.9013901390139,-7.95069506950695
14.001400140014,26.002800280028,16.001400140014,-8.000700070007
14.101410141014101,26.202820282028203,16.1014101410141,-8.05070507050705
14.2014201420142,26.4028402840284,16.2014201420142,-8.1007100710071
14.3014301430143,26.6028602860286,16.3014301430143,-8.15071507150715
14.401440144014401,26.802880288028803,16.4014401440144,-8.2007200720072
14.5014501450145,27.002900290029,16.501450145014502,-8.250725072507251
14.6014601460146,27.2029202920292,16.601460146014603,-8.300730073007301
14.701470147014701,27.402940294029403,16.701470147014703,-8.350735073507352
14.8014801480148,27.6029602960296,16.8014801480148,-8.4007400740074
14.9014901490149,27.8029802980298,16.9014901490149,-8.45074507450745
15.001500150015001,28.003000300030003,17.001500150015,-8.5007500750075
15.1015101510151,28.2030203020302,17.1015101510151,-8.55075507550755
15.2015201520152,28.4030403040304,17.2015201520152,-8.6007600760076
15.301530153015301,28.603060306030603,17.3015301530153,-8.65076507650765
15.4015401540154,28.8030803080308,17.4015401540154,-8.7007700770077
15.5015501550155,29.003100310031,17.5015501550155,-8.75077507750775
15.601560156015601,29.203120312031203,17.6015601560156,-8.8007800780078
15.7015701570157,29.4031403140314,17.701570157015702,-8.850785078507851
15.8015801580158,29.6031603160316,17.801580158015803,-8.900790079007901
15.901590159015901,29.803180318031803,17.901590159015903,-8.950795079507952
16.001600160016,30.003200320032,18.001600160016,-9.000800080008
16.1016101610161,30.2032203220322,18.1016101610161,-9.05080508050805
16.2016201620162,30.403240324032403,18.2016201620162,-9.1008100810081
16.301630163016302,30.603260326032604,18.301630163016302,-9.150815081508151
16.4016401640164,30.8032803280328,18.4016401640164,-9.2008200820082
16.5016501650165,31.003300330033,18.5016501650165,-9.25082508250825
16.6016601660166,31.2033203320332,18.6016601660166,-9.3008300830083
16.7016701670167,31.403340334033402,18.7016701670167,-9.35083508350835
16.8016801680168,31.603360336033603,18.8016801680168,-9.4008400840084
16.901690169016902,31.803380338033804,18.901690169016902,-9.450845084508451
17.001700170017,32.003400340034,19.001700170017,-9.5008500850085
17.1017101710171,32.2034203420342,19.1017101710171,-9.55085508550855
17.2017201720172,32.4034403440344,19.2017201720172,-9.6008600860086
17.3017301730173,32.6034603460346,19.3017301730173,-9.65086508650865
17.4017401740174,32.8034803480348,19.4017401740174,-9.7008700870087
17.501750175017502,33.003500350035004,19.501750175017502,-9.750875087508751
17.6017601760176,33.2035203520352,19.6017601760176,-9.8008800880088
17.7017701770177,33.4035403540354,19.7017701770177,-9.85088508850885
17.8017801780178,33.6035603560356,19.8017801780178,-9.9008900890089
17.9017901790179,33.8035803580358,19.9017901790179,-9.95089508950895
18.001800180018,34.003600360036,20.001800180018,-10.000900090009
18.101810181018102,34.203620362036204,20.101810181018102,-10.050905090509051
18.2018201820182,34.4036403640364,20.2018201820182,-10.1009100910091
18.3018301830183,34.6036603660366,20.3018301830183,-10.15091509150915
18.4018401840184,34.8036803680368,20.4018401840184,-10.2009200920092
18.5018501850185,35.003700370037,20.5018501850185,-10.25092509250925
18.6018601860186,35.2037203720372,20.6018601860186,-10.3009300930093
18.701870187018702,35.403740374037405,20.701870187018702,-10.350935093509351
18.8018801880188,35.6037603760376,20.8018801880188,-10.4009400940094
18.9018901890189,35.8037803780378,20.9018901890189,-10.45094509450945
19.001900190019,36.003800380038,21.001900190019,-10.5009500950095
19.1019101910191,36.2038203820382,21.1019101910191,-10.55095509550955
19.2019201920192,36.4038403840384,21.2019201920192,-10.6009600960096
19.301930193019302,36.603860386038605,21.301930193019302,-10.650965096509651
19.4019401940194,36.8038803880388,21.4019401940194,-10.7009700970097
19.5019501950195,37.003900390039,21.5019501950195,-10.75097509750975
19.6019601960196,37.2039203920392,21.6019601960196,-10.8009800980098
19.7019701970197,37.4039403940394,21.7019701970197,-10.85098509850985
19.801980198019802,37.603960396039604,21.801980198019802,-10.900990099009901
19.901990199019902,37.803980398039805,21.901990199019902,-10.950995099509951
20.00200020002,38.00400040004,22.00200020002,-11.00100010001
20.1020102010201,38.2040204020402,22.1020102010201,-11.05100510051005
20.2020202020202,38.4040404040404,22.2020202020202,-11.1010101010101
20.3020302030203,38.6040604060406,22.3020302030203,-11.15101510151015
20.402040204020402,38.804080408040804,22.402040204020402,-11.201020102010201
20.502050205020502,39.004100410041005,22.502050205020502,-11.251025102510251
20.6020602060206,39.2041204120412,22.6020602060206,-11.3010301030103
20.7020702070207,39.4041404140414,22.7020702070207,-11.35103510351035
20.8020802080208,39.6041604160416,22.8020802080208,-11.4010401040104
20.9020902090209,39.8041804180418,22.9020902090209,-11.45104510451045
21.002100210021002,40.004200420042004,23.002100210021002,-11.501050105010501
21.102110211021103,40.204220422042205,23.102110211021103,-11.551055105510551
21.2021202120212,40.4042404240424,23.2021202120212,-11.6010601060106
21.3021302130213,40.6042604260426,23.3021302130213,-11.65106510651065
21.4021402140214,40.8042804280428,23.4021402140214,-11.7010701070107
21.5021502150215,41.004300430043,23.5021502150215,-11.75107510751075
21.602160216021602,41.204320432043204,23.602160216021602,-11.801080108010801
21.702170217021703,41.404340434043405,23.702170217021703,-11.851085108510851
21.8021802180218,41.6043604360436,23.8021802180218,-11.9010901090109
21.9021902190219,41.8043804380438,23.9021902190219,-11.95109510951095
22.002200220022,42.004400440044,24.002200220022,-12.001100110011
22.1022102210221,42.2044204420442,24.1022102210221,-12.05110511051105
22.202220222022202,42.404440444044404,24.202220222022202,-12.101110111011101
22.302230223022303,42.604460446044605,24.302230223022303,-12.151115111511151
22.4022402240224,42.8044804480448,24.4022402240224,-12.2011201120112
22.5022502250225,43.004500450045,24.5022502250225,-12.25112511251125
22.6022602260226,43.2045204520452,24.6022602260226,-12.3011301130113
22.7022702270227,43.4045404540454,24.7022702270227,-12.35113511351135
22.802280228022802,43.604560456045604,24.802280228022802,-12.401140114011401
22.902290229022903,43.804580458045805,24.902290229022903,-12.451145114511451
23.002300230023,44.004600460046,25.002300230023,-12.5011501150115
23.1023102310231,44.2046204620462,25.1023102310231,-12.55115511551155
23.2023202320232,44.4046404640464,25.2023202320232,-12.6011601160116
23.3023302330233,44.6046604660466,25.3023302330233,-12.65116511651165
23.402340234023402,44.804680468046804,25.402340234023402,-12.701170117011701
23.502350235023503,45.004700470047005,25.502350235023503,-12.751175117511751
23.6023602360236,45.2047204720472,25.6023602360236,-12.8011801180118
23.7023702370237,45.4047404740474,25.7023702370237,-12.85118511851185
23.8023802380238,45.6047604760476,25.8023802380238,-12.9011901190119
23.9023902390239,45.8047804780478,25.9023902390239,-12.95119511951195
24.002400240024002,46.004800480048004,26.002400240024002,-13.001200120012001
24.102410241024103,46.204820482048206,26.102410241024103,-13.051205120512051
24.2024202420242,46.4048404840484,26.2024202420242,-13.1012101210121
24.3024302430243,46.6048604860486,26.3024302430243,-13.15121512151215
24.4024402440244,46.8048804880488,26.4024402440244,-13.2012201220122
24.5024502450245,47.004900490049,26.5024502450245,-13.25122512251225
24.602460246024602,47.204920492049204,26.602460246024602,-13.301230123012301
24.702470247024703,47.404940494049406,26.702470247024703,-13.351235123512351
24.8024802480248,47.6049604960496,26.8024802480248,-13.4012401240124
24.9024902490249,47.8049804980498,26.9024902490249,-13.45124512451245
25.002500250025,48.00500050005,27.002500250025,-13.5012501250125
25.1025102510251,48.2050205020502,27.1025102510251,-13.55125512551255
25.202520252025202,48.405040504050405,27.202520252025202,-13.601260126012601
25.302530253025303,48.605060506050606,27.302530253025303,-13.651265126512651
25.4025402540254,48.8050805080508,27.4025402540254,-13.7012701270127
25.5025502550255,49.005100510051,27.5025502550255,-13.75127512751275
25.6025602560256,49.2051205120512,27.6025602560256,-13.8012801280128
25.7025702570257,49.4051405140514,27.7025702570257,-13.85128512851285
25.802580258025802,49.605160516051605,27.802580258025802,-13.901290129012901
25.9025902590259,49.8051805180518,27.9025902590259,-13.95129512951295
26.002600260026,50.005200520052,28.002600260026,-14.001300130013
26.1026102610261,50.2052205220522,28.1026102610261,-14.05130513051305
26.2026202620262,50.4052405240524,28.2026202620262,-14.1013101310131
26.302630263026302,50.605260526052604,28.302630263026302,-14.151315131513151
26.402640264026402,50.805280528052805,28.402640264026402,-14.201320132013201
26.5026502650265,51.005300530053,28.5026502650265,-14.25132513251325
26.6026602660266,51.2053205320532,28.6026602660266,-14.3013301330133
26.7026702670267,51.4053405340534,28.7026702670267,-14.35133513351335
26.8026802680268,51.6053605360536,28.8026802680268,-14.4013401340134
26.902690269026902,51.805380538053804,28.902690269026902,-14.451345134513451
27.002700270027002,52.005400540054005,29.002700270027002,-14.501350135013501
27.1027102710271,52.2054205420542,29.1027102710271,-14.55135513551355
27.2027202720272,52.4054405440544,29.2027202720272,-14.6013601360136
27.3027302730273,52.6054605460546,29.3027302730273,-14.65136513651365
27.4027402740274,52.8054805480548,29.4027402740274,-14.7013701370137
27.502750275027502,53.005500550055004,29.502750275027502,-14.751375137513751
27.602760276027603,53.205520552055205,29.602760276027603,-14.801380138013801
27.7027702770277,53.4055405540554,29.7027702770277,-14.85138513851385
27.8027802780278,53.6055605560556,29.8027802780278,-14.9013901390139
27.9027902790279,53.8055805580558,29.9027902790279,-14.95139513951395
28.002800280028,54.005600560056,30.002800280028,-15.001400140014
28.102810281028102,54.205620562056204,30.102810281028102,-15.051405140514051
28.202820282028203,54.405640564056405,30.202820282028203,-15.101410141014101
28.3028302830283,54.6056605660566,30.3028302830283,-15.15141514151415
28.4028402840284,54.8056805680568,30.4028402840284,-15.2014201420142
28.5028502850285,55.005700570057,30.5028502850285,-15.25142514251425
28.6028602860286,55.2057205720572,30.6028602860286,-15.3014301430143
28.702870287028702,55.405740574057404,30.702870287028702,-15.351435143514351
28.802880288028803,55.605760576057605,30.802880288028803,-15.401440144014401
28.9028902890289,55.8057805780578,30.9028902890289,-15.45144514451445
29.002900290029,56.005800580058,31.002900290029,-15.5014501450145
29.1029102910291,56.2058205820582,31.1029102910291,-15.55145514551455
29.2029202920292,56.4058405840584,31.2029202920292,-15.6014601460146
29.302930293029302,56.605860586058604,31.302930293029302,-15.651465146514651
29.402940294029403,56.805880588058805,31.402940294029403,-15.701470147014701
29.5029502950295,57.005900590059,31.5029502950295,-15.75147514751475
29.6029602960296,57.2059205920592,31.6029602960296,-15.8014801480148
29.7029702970297,57.4059405940594,31.7029702970297,-15.85148514851485
29.8029802980298,57.6059605960596,31.8029802980298,-15.9014901490149
29.902990299029902,57.805980598059804,31.902990299029902,-15.951495149514951
30.003000300030003,58.006000600060005,32.00300030003,-16.001500150015
30.1030103010301,58.2060206020602,32.103010301030096,-16.051505150515048
30.2030203020302,58.4060406040604,32.2030203020302,-16.1015101510151
30.3030303030303,58.6060606060606,32.3030303030303,-16.15151515151515
30.4030403040304,58.8060806080608,32.4030403040304,-16.2015201520152
30.503050305030502,59.006100610061004,32.5030503050305,-16.25152515251525
30.603060306030603,59.206120612061206,32.6030603060306,-16.3015301530153
30.7030703070307,59.4061406140614,32.7030703070307,-16.35153515351535
30.8030803080308,59.6061606160616,32.8030803080308,-16.4015401540154
30.9030903090309,59.8061806180618,32.9030903090309,-16.45154515451545
31.003100310031,60.006200620062,33.003100310031,-16.5015501550155
31.103110311031102,60.206220622062204,33.1031103110311,-16.55155515551555
31.203120312031203,60.406240624062406,33.2031203120312,-16.6015601560156
31.3031303130313,60.6062606260626,33.3031303130313,-16.65156515651565
31.4031403140314,60.8062806280628,33.403140314031404,-16.701570157015702
31.5031503150315,61.006300630063,33.503150315031505,-16.751575157515752
31.6031603160316,61.2063206320632,33.603160316031605,-16.801580158015803
31.703170317031702,61.406340634063405,33.703170317031706,-16.851585158515853
31.803180318031803,61.606360636063606,33.80318031803181,-16.901590159015903
31.9031903190319,61.8063806380638,33.9031903190319,-16.95159515951595
32.003200320032,62.006400640064,34.003200320032,-17.001600160016
32.1032103210321,62.2064206420642,34.1032103210321,-17.05160516051605
32.2032203220322,62.4064406440644,34.2032203220322,-17.1016101610161
32.3032303230323,62.606460646064605,34.3032303230323,-17.15161516151615
32.4032403240324,62.806480648064806,34.4032403240324,-17.2016201620162
32.503250325032504,63.00650065006501,34.503250325032504,-17.251625162516252
32.603260326032604,63.20652065206521,34.603260326032604,-17.301630163016302
32.703270327032705,63.40654065406541,34.703270327032705,-17.351635163516352
32.8032803280328,63.6065606560656,34.8032803280328,-17.4016401640164
32.9032903290329,63.8065806580658,34.9032903290329,-17.45164516451645
33.003300330033,64.006600660066,35.003300330033,-17.5016501650165
33.1033103310331,64.2066206620662,35.1033103310331,-17.55165516551655
33.2033203320332,64.4066406640664,35.2033203320332,-17.6016601660166
33.3033303330333,64.6066606660666,35.3033303330333,-17.65166516651665
33.4033403340334,64.8066806680668,35.4033403340334,-17.7016701670167
33.5033503350335,65.006700670067,35.5033503350335,-17.75167516751675
33.6033603360336,65.2067206720672,35.6033603360336,-17.8016801680168
33.703370337033704,65.40674067406741,35.703370337033704,-17.851685168516852
33.803380338033804,65.60676067606761,35.803380338033804,-17.901690169016902
33.903390339033905,65.80678067806781,35.903390339033905,-17.951695169516952
34.003400340034,66.006800680068,36.003400340034,-18.001700170017
34.1034103410341,66.2068206820682,36.1034103410341,-18.05170517051705
34.2034203420342,66.4068406840684,36.2034203420342,-18.1017101710171
34.3034303430343,66.6068606860686,36.3034303430343,-18.15171517151715
34.4034403440344,66.8068806880688,36.4034403440344,-18.2017201720172
34.5034503450345,67.006900690069,36.5034503450345,-18.25172517251725
34.6034603460346,67.2069206920692,36.6034603460346,-18.3017301730173
34.7034703470347,67.4069406940694,36.7034703470347,-18.35173517351735
34.8034803480348,67.6069606960696,36.8034803480348,-18.4017401740174
34.903490349034904,67.80698069806981,36.903490349034904,-18.451745174517452
35.003500350035004,68.00700070007001,37.003500350035004,-18.501750175017502
35.103510351035105,68.20702070207021,37.103510351035105,-18.551755175517552
35.2035203520352,68.4070407040704,37.2035203520352,-18.6017601760176
35.3035303530353,68.6070607060706,37.3035303530353,-18.65176517651765
35.4035403540354,68.8070807080708,37.4035403540354,-18.7017701770177
35.5035503550355,69.007100710071,37.5035503550355,-18.75177517751775
35.6035603560356,69.2071207120712,37.6035603560356,-18.8017801780178
35.7035703570357,69.4071407140714,37.7035703570357,-18.85178517851785
35.8035803580358,69.6071607160716,37.8035803580358,-18.9017901790179
35.9035903590359,69.8071807180718,37.9035903590359,-18.95179517951795
36.003600360036,70.007200720072,38.003600360036,-19.001800180018
36.103610361036104,70.20722072207221,38.103610361036104,-19.051805180518052
36.203620362036204,70.40724072407241,38.203620362036204,-19.101810181018102
36.303630363036305,70.60726072607261,38.303630363036305,-19.151815181518153
36.4036403640364,70.8072807280728,38.4036403640364,-19.2018201820182
36.5036503650365,71.007300730073,38.5036503650365,-19.25182518251825
36.6036603660366,71.2073207320732,38.6036603660366,-19.3018301830183
36.7036703670367,71.4073407340734,38.7036703670367,-19.35183518351835
36.8036803680368,71.6073607360736,38.8036803680368,-19.4018401840184
36.9036903690369,71.8073807380738,38.9036903690369,-19.45184518451845
37.003700370037,72.007400740074,39.003700370037,-19.5018501850185
37.1037103710371,72.2074207420742,39.1037103710371,-19.55185518551855
37.2037203720372,72.4074407440744,39.2037203720372,-19.6018601860186
37.303730373037304,72.60746074607461,39.303730373037304,-19.651865186518652
37.403740374037405,72.80748074807481,39.403740374037405,-19.701870187018702
37.503750375037505,73.00750075007501,39.503750375037505,-19.751875187518753
37.6037603760376,73.2075207520752,39.6037603760376,-19.8018801880188
37.7037703770377,73.4075407540754,39.7037703770377,-19.85188518851885
37.8037803780378,73.6075607560756,39.8037803780378,-19.9018901890189
37.9037903790379,73.8075807580758,39.9037903790379,-19.95189518951895
38.003800380038,74.007600760076,40.003800380038,-20.001900190019
38.1038103810381,74.2076207620762,40.1038103810381,-20.05190519051905
38.2038203820382,74.4076407640764,40.2038203820382,-20.1019101910191
38.3038303830383,74.6076607660766,40.3038303830383,-20.15191519151915
38.4038403840384,74.8076807680768,40.4038403840384,-20.2019201920192
38.503850385038504,75.00770077007701,40.503850385038504,-20.251925192519252
38.603860386038605,75.20772077207721,40.603860386038605,-20.301930193019302
38.7038703870387,75.4077407740774,40.7038703870387,-20.35193519351935
38.8038803880388,75.6077607760776,40.8038803880388,-20.4019401940194
38.9038903890389,75.8077807780778,40.9038903890389,-20.45194519451945
39.003900390039,76.007800780078,41.003900390039,-20.5019501950195
39.1039103910391,76.2078207820782,41.1039103910391,-20.55195519551955
39.2039203920392,76.4078407840784,41.2039203920392,-20.6019601960196
39.3039303930393,76.6078607860786,41.3039303930393,-20.65196519651965
39.4039403940394,76.8078807880788,41.4039403940394,-20.7019701970197
39.5039503950395,77.007900790079,41.5039503950395,-20.75197519751975
39.603960396039604,77.20792079207921,41.603960396039604,-20.801980198019802
39.703970397039704,77.40794079407941,41.703970397039704,-20.851985198519852
39.803980398039805,77.60796079607961,41.803980398039805,-20.901990199019902
39.9039903990399,77.8079807980798,41.9039903990399,-20.95199519951995
40.00400040004,78.00800080008,42.00400040004,-21.00200020002
40.1040104010401,78.2080208020802,42.1040104010401,-21.05200520052005
40.2040204020402,78.4080408040804,42.2040204020402,-21.1020102010201
40.3040304030403,78.6080608060806,42.3040304030403,-21.15201520152015
40.4040404040404,78.8080808080808,42.4040404040404,-21.2020202020202
40.5040504050405,79.008100810081,42.5040504050405,-21.25202520252025
40.6040604060406,79.2081208120812,42.6040604060406,-21.3020302030203
40.7040704070407,79.4081408140814,42.7040704070407,-21.35203520352035
40.804080408040804,79.60816081608161,42.804080408040804,-21.402040204020402
40.904090409040904,79.80818081808181,42.904090409040904,-21.452045204520452
41.004100410041005,80.00820082008201,43.004100410041005,-21.502050205020502
41.1041104110411,80.2082208220822,43.1041104110411,-21.55205520552055
41.2041204120412,80.4082408240824,43.2041204120412,-21.6020602060206
41.3041304130413,80.6082608260826,43.3041304130413,-21.65206520652065
41.4041404140414,80.8082808280828,43.4041404140414,-21.7020702070207
41.5041504150415,81.008300830083,43.5041504150415,-21.75207520752075
41.6041604160416,81.2083208320832,43.6041604160416,-21.8020802080208
41.7041704170417,81.4083408340834,43.7041704170417,-21.85208520852085
41.8041804180418,81.6083608360836,43.8041804180418,-21.9020902090209
41.9041904190419,81.8083808380838,43.9041904190419,-21.95209520952095
42.004200420042004,82.00840084008401,44.004200420042004,-22.002100210021002
42.104210421042104,82.20842084208421,44.104210421042104,-22.052105210521052
42.204220422042205,82.40844084408441,44.204220422042205,-22.102110211021103
42.3042304230423,82.6084608460846,44.3042304230423,-22.15211521152115
42.4042404240424,82.8084808480848,44.4042404240424,-22.2021202120212
42.5042504250425,83.008500850085,44.5042504250425,-22.25212521252125
