,ts1,ts2,ts3
3.5003500350035,17.382964337830803,-101.65834444868493,-23.251049982486002
3.6003600360036003,19.74481482212294,-111.4844539857726,-23.541007971184158
3.7003700370037,22.282722118177062,-121.91874996054655,-23.81096195928224
3.8003800380038,25.002688026353265,-132.97923777408707,-24.060911946780237
3.9003900390039004,27.91071434701158,-144.68392282747422,-24.29085793367816
4.000400040004,31.012802880512062,-157.0508105217882,-24.500799919975993
4.1004100410041,34.31495542721479,-170.09790625810925,-24.690737905673753
4.2004200420042,37.823173787479845,-183.8432154375176,-24.860671890771435
4.3004300430043,41.54345976166723,-198.30474346109324,-25.010601875269035
4.4004400440044,45.481815150137045,-213.5004957299165,-25.14052785916655
4.5004500450045,49.64424175324937,-229.44847764506764,-25.25044984246399
4.6004600460046,54.03674137136419,-246.16669460762657,-25.34036782516135
4.7004700470047,58.66531580484161,-263.6731520186736,-25.410281807258635
4.8004800480048,63.53596685404173,-281.9858552792891,-25.460191788755832
4.9004900490049,68.65469631932454,-301.12280979055294,-25.490097769652955
5.000500050005,74.02750600105011,-321.1020209535454,-25.499999749949996
5.1005100510051005,79.6603976995786,-341.9414941693469,-25.489897729646955
5.2005200520052,85.55937321526993,-363.6592348390373,-25.45979170874383
5.3005300530053,91.73043434848421,-386.27324836369684,-25.40968168724063
5.4005400540054005,98.17958289958158,-409.801540144406,-25.339567665137352
5.5005500550055,104.91282066892195,-434.2621155822444,-25.249449642433994
5.6005600560056,111.93614945686546,-459.6729800782926,-25.139327619130547
5.7005700570057005,119.25557106377227,-486.052139033631,-25.009201595227026
5.8005800580058,126.87708729000222,-513.4175978493391,-24.85907157072343
5.9005900590059,134.80669993591553,-541.7873619264976,-24.68893754561975
6.0006000600060005,143.0504108018723,-571.1794366661869,-24.49879951991599
6.1006100610061,151.61422168823242,-601.6118274694865,-24.28865749361215
6.2006200620062,160.504134395356,-633.1025397374768,-24.058511466708232
6.300630063006301,169.7261507236033,-665.6695788712386,-23.808361439204234
6.4006400640064,179.28627247333407,-699.3309502718512,-23.538207411100146
6.5006500650065,189.19050144490853,-734.1046593403952,-23.248049382395983
6.600660066006601,199.44483943868684,-770.008711477951,-22.93788735309174
6.7006700670067,210.05528825502887,-807.0611120855982,-22.607721323187427
6.8006800680068,221.0278496942948,-845.2798665644174,-22.257551292683026
6.900690069006901,232.36852555684465,-884.6829803154887,-21.887377261578543
7.000700070007,244.08331764303847,-925.2884587398925,-21.497199229873992
7.1007100710071,256.17822775323623,-967.1143072387082,-21.087017197569345
7.200720072007201,268.6592576877983,-1010.1785312130171,-20.656831164664624
7.3007300730073,281.53240924708433,-1054.4991360638983,-20.20664113115982
7.4007400740074,294.8036842314546,-1100.0941271924326,-19.73644709705495
7.500750075007501,308.4790844412693,-1146.9815099997006,-19.246249062349982
7.6007600760076,322.56461167688826,-1195.1792898867814,-18.73604702704494
7.7007700770077,337.06626773867157,-1244.7054722547555,-18.20584099113983
7.800780078007801,351.99005442697944,-1295.578062504704,-17.655630954634624
7.9007900790079,367.34197354217173,-1347.815066037706,-17.085416917529344
8.000800080008,383.1280268846085,-1401.4344882548417,-16.495198879823974
8.1008100810081,399.3542162546503,-1456.4543345571926,-15.884976841518537
8.2008200820082,416.02654345265626,-1512.8926103458366,-15.254750802613017
8.3008300830083,433.1510102789874,-1570.767321021856,-14.604520763107416
8.4008400840084,450.7336185340033,-1630.0964719863305,-13.934286723001733
8.5008500850085,468.7803700180638,-1690.898068640339,-13.244048682295983
8.6008600860086,487.29726653152954,-1753.1901163849634,-12.533806640990136
8.7008700870087,506.2903098747604,-1816.9906206212836,-11.803560599084221
8.8008800880088,525.765501848116,-1882.3175867503778,-11.05331055657821
8.9008900890089,545.7288442519568,-1949.189020173329,-10.283056513472133
9.000900090009,566.1863388866431,-2017.6229262912161,-9.492798469765958
9.1009100910091,587.143987552534,-2087.637310505118,-8.68253642545973
9.2009200920092,608.6077920499906,-2159.2501782161175,-7.852270380553406
9.3009300930093,630.5837541793728,-2232.479534825293,-7.002000335047001
9.4009400940094,653.0778757410399,-2307.3433857337236,-6.131726288940541
9.5009500950095,676.0961585353527,-2383.859736342493,-5.241448242233972
9.6009600960096,699.6446043626713,-2462.046592052679,-4.33116619492732
9.7009700970097,723.729215023355,-2541.9219582653604,-3.400880147020615
9.8009800980098,748.3559923177647,-2623.503840381621,-2.450590098513814
9.900990099009901,773.5309380462603,-2706.8102438025394,-1.480296049406931
10.00100010001,799.260054009201,-2791.859173929193,-0.48999799969998037
10.1010101010101,825.5493420069481,-2878.668636162666,0.5203040506070664
10.201020102010201,852.4048038398612,-2967.2566359040384,1.550610101514195
10.3010301030103,879.8324413082998,-3057.641178554387,2.6009201530213915
10.4010401040104,907.8382562126249,-3149.8402695147947,3.671234205128684
10.501050105010501,936.4282503531958,-3243.8719141863417,4.761552257836044
10.6010601060106,965.6084255303726,-3339.754117970105,5.871874311143472
10.7010701070107,995.384783544516,-3437.5048862671692,7.002200365050996
10.801080108010801,1025.7633261959859,-3537.142224478613,8.152530419558602
10.9010901090109,1056.7500552851413,-3638.684138005514,9.322864474666275
11.001100110011,1088.3509726123436,-3742.1486322489563,10.51320253037403
11.101110111011101,1120.5720799779526,-3847.5537126100176,11.723544586681882
11.2011201120112,1153.4193791823272,-3954.9173844897778,12.953890643589801
11.3011301130113,1186.8988720258294,-4064.2576532893195,14.204240701097817
11.401140114011401,1221.016560308818,-4175.5925244097225,15.4745947592059
11.5011501150115,1255.7784458316523,-4288.9400032520625,16.76495281791405
11.6011601160116,1291.1905303946944,-4404.318095217425,18.075314877222283
11.701170117011701,1327.2588157983032,-4521.744805706889,19.40568093713061
11.8011801180118,1363.9893038428381,-4641.238140121531,20.756050997638994
11.9011901190119,1401.3879963286608,-4762.816103862437,22.126425058747486
12.001200120012001,1439.4608950561305,-4886.496702330684,23.516803120456046
12.1012101210121,1478.2140018256064,-5012.29794092735,24.92718518276469
12.2012201220122,1517.65331843745,-5140.237825053519,26.357571245673412
12.301230123012301,1557.784846692021,-5270.334360110272,27.807961309182232
12.4012401240124,1598.6145883896784,-5402.605551498683,29.278355373291078
12.5012501250125,1640.1485453307837,-5537.06940461984,30.76875343800006
12.601260126012601,1682.3927193156965,-5673.743924874818,32.279155503309084
12.7012701270127,1725.353112144776,-5812.647117664697,33.809561569218204
12.8012801280128,1769.0357256183834,-5953.796988390559,35.35997163572742
12.901290129012901,1813.4465615368788,-6097.211542453487,36.9303857028367
13.001300130013,1858.5916217006204,-6242.908785254553,38.52080377054605
13.1013101310131,1904.4769079099706,-6390.906722194845,40.13122583885553
13.201320132013201,1951.108421965289,-6541.223358675442,41.76165190776504
13.3013301330133,1998.492165666934,-6693.876700097419,43.412081977274596
13.4013401340134,2046.6341408152675,-6848.884751861862,45.0825160473843
13.501350135013501,2095.540349210649,-7006.26551936985,46.77295411809408
13.6013601360136,2145.216792653438,-7166.037008022459,48.48339618940389
13.7013701370137,2195.6694729439955,-7328.217223220776,50.21384226131383
13.801380138013801,2246.9043918826806,-7492.824170365876,51.964292333823835
13.9013901390139,2298.9275512698537,-7659.8758548588385,53.73474640693388
14.001400140014,2351.744952905876,-7829.39028210075,55.52520448064405
14.101410141014101,2405.362598591106,-8001.385457492684,57.335666554954315
14.2014201420142,2459.786490125903,-8175.879386435722,59.16613262986462
14.3014301430143,2515.02262931063,-8352.890074330948,61.01660270537502
14.401440144014401,2571.0770179456454,-8532.43552657944,62.88707678148552
14.5014501450145,2627.955657831308,-8714.533748582273,64.77755485819608
14.6014601460146,2685.66455076798,-8899.202745740537,66.68803693550672
14.701470147014701,2744.209698556021,-9086.460523455306,68.61852301341747
14.8014801480148,2803.597102995789,-9276.325087127658,70.56901309192821
14.9014901490149,2863.832765887648,-9468.81444215868,72.5395071710391
15.001500150015001,2924.922689031955,-9663.946593949451,74.5300052507501
15.1015101510151,2986.8728742290696,-9861.739547901041,76.54050733106112
15.2015201520152,3049.6893232793545,-10062.211309414544,78.57101341197225
15.301530153015301,3113.3780379831683,-10265.379883891035,80.62152349348347
15.4015401540154,3177.94502014087,-10471.26327673159,82.6920375755947
15.5015501550155,3243.3962715528214,-10679.879493337294,84.78255565830608
15.601560156015601,3309.7377940193824,-10891.246539109226,86.89307774161753
15.7015701570157,3376.975589340912,-11105.382419448464,89.02360382552902
15.8015801580158,3445.115659317771,-11322.305139756092,91.17413391004064
15.901590159015901,3514.16400575032,-11542.03270543319,93.34466799515235
16.001600160016,3584.1266304389164,-11764.58312188083,95.5352060808641
16.1016101610161,3655.0095351839245,-11989.974394500105,97.74574816717592
16.2016201620162,3726.818721785702,-12218.224528692092,99.97629425408786
16.301630163016302,3799.5601920446084,-12449.35152985786,102.22684434159987
16.4016401640164,3873.239947761002,-12683.373403398493,104.49739842971192
16.5016501650165,3947.863990735248,-12920.308154715083,106.78795651842407
16.6016601660166,4023.438322767704,-13160.173789208706,109.09851860773634
16.7016701670167,4099.968945658729,-13402.988312280435,111.42908469764868
16.8016801680168,4177.461861208685,-13648.769729331354,113.77965478816108
16.901690169016902,4255.923071217931,-13897.536045762545,116.15022887927356
17.001700170017,4335.3585774868225,-14149.305266975078,118.54080697098607
17.1017101710171,4415.774381815729,-14404.095398370046,120.95138906329873
17.2017201720172,4497.176486005003,-14661.924445348526,123.38197515621147
17.3017301730173,4579.57089185501,-14922.810413311601,125.83256524972427
17.4017401740174,4662.963601166106,-15186.771307660345,128.30315934383714
17.501750175017502,4747.360615738652,-15453.82513379584,130.79375743855013
17.6017601760176,4832.767937373005,-15723.989897119154,133.30435953386313
17.7017701770177,4919.191567869532,-15997.28360303139,135.83496562977626
17.8017801780178,5006.637509028589,-16273.724256933621,138.38557572628946
17.9017901790179,5095.111762650538,-16553.329864226926,140.95618982340278
18.001800180018,5184.620330535737,-16836.118430312377,143.54680792111617
18.101810181018102,5275.169214484546,-17122.10796059106,146.15743001942963
18.2018201820182,5366.764416297322,-17411.316460464048,148.78805611834306
18.3018301830183,5459.411937774434,-17703.76193533244,151.43868621785666
18.4018401840184,5553.117780716234,-17999.462390597302,154.10932031797037
18.5018501850185,5647.887946923086,-18298.43583165972,156.79995841868416
18.6018601860186,5743.7284381953505,-18600.700263920764,159.510600519998
18.701870187018702,5840.645256333385,-18906.27369278153,162.24124662191193
18.8018801880188,5938.644403137546,-19215.174123643075,164.99189672442583
18.9018901890189,6037.731880408203,-19527.419561906507,167.76255082753994
19.001900190019,6137.913689945711,-19843.02801297289,170.55320893125412
19.1019101910191,6239.19583355043,-20162.017482243307,173.36387103556837
19.2019201920192,6341.5843130227195,-20484.40597511884,176.19453714048274
19.301930193019302,6445.085130162941,-20810.211497000564,179.04520724599712
19.4019401940194,6549.704286771451,-21139.452053289555,181.91588135211154
19.5019501950195,6655.447784648615,-21472.145649386912,184.80655945882611
19.6019601960196,6762.321625594792,-21808.310290693706,187.71724156614076
19.7019701970197,6870.3318114103395,-22147.963982611007,190.64792767405552
19.801980198019802,6979.4843438956195,-22491.124730539912,193.5986177825703
19.901990199019902,7089.78522485099,-22837.810539881488,196.5693118916852
20.00200020002,7201.240456076808,-23188.039416036805,199.5600100014001
20.1020102010201,7313.856039373443,-23541.829364406974,202.57071211171512
20.2020202020202,7427.637976541249,-23899.198390393052,205.6014182226303
20.3020302030203,7542.592269380588,-24260.16449939614,208.65212833414552
20.402040204020402,7658.724919691819,-24624.7456968173,211.7228424462608
20.502050205020502,7776.041929275301,-24992.95998805761,214.81356055897618
20.6020602060206,7894.549299931394,-25364.82537851815,217.92428267229155
20.7020702070207,8014.25303346046,-25740.359873600013,221.0550087862071
20.8020802080208,8135.15913166286,-26119.58147870428,224.20573890072274
20.9020902090209,8257.273596338951,-26502.508199232027,227.37647301583843
21.002100210021002,8380.602429289096,-26889.158040584323,230.5672111315542
21.102110211021103,8505.151632313651,-27279.54900816226,233.77795324787007
21.2021202120212,8630.927207212977,-27673.699107366905,237.00869936478588
21.3021302130213,8757.935155787438,-28071.626343599353,240.2594494823019
21.4021402140214,8886.181479837393,-28473.348722260685,243.530203600418
21.5021502150215,9015.672181163198,-28878.884248751972,246.8209617191342
21.602160216021602,9146.41326156522,-29288.250928474303,250.13172383845043
21.702170217021703,9278.410722843812,-29701.466766828747,253.46248995836677
21.8021802180218,9411.670566799332,-30118.54976921638,256.8132600788831
21.9021902190219,9546.198795232149,-30539.5179410383,260.1840341999996
22.002200220022,9682.001409942623,-30964.38928769559,263.57481232171614
22.1022102210221,9819.084412731107,-31393.18181458931,266.9855944440328
22.202220222022202,9957.453805397963,-31825.913527120552,270.41638056694956
22.302230223022303,10097.115589743555,-32262.602430690396,273.86717069046637
22.4022402240224,10238.075767568233,-32703.266530699904,277.3379648145832
22.5022502250225,10380.34034067237,-33147.92383255019,280.8287629393002
22.6022602260226,10523.91531085632,-33596.59234164232,284.33956506461726
22.7022702270227,10668.806679920444,-34049.29006337735,287.87037119053434
22.802280228022802,10815.020449665102,-34506.0350031564,291.4211813170516
22.902290229022903,10962.562621890653,-34966.845166380524,294.9919954441689
23.002300230023,11111.439198397451,-35431.738558450794,298.58281357188616
23.1023102310231,11261.65618098587,-35900.73318476833,302.1936357002036
23.2023202320232,11413.21957145626,-36373.84705073418,305.8244618291211
23.3023302330233,11566.135371608987,-36851.098161749425,309.47529195863876
23.402340234023402,11720.409583244405,-37332.50452321516,313.14612608875643
23.502350235023503,11876.04820816288,-37818.08414053245,316.8369642194742
23.6023602360236,12033.057248164761,-38307.855019102375,320.547806350792
23.7023702370237,12191.442705050422,-38801.83516432604,324.2786524827099
23.8023802380238,12351.21058062022,-39300.042581604495,328.02950261522795
23.9023902390239,12512.366876674509,-39802.495276338836,331.800356748346
24.002400240024002,12674.917595013652,-40309.211253930145,335.5912148820642
24.102410241024103,12838.86873743801,-40820.2085197795,339.4020770163825
24.2024202420242,13004.226305747938,-41335.505079287956,343.2329431513008
24.3024302430243,13170.996301743802,-41855.11893785663,347.0838132868191
24.4024402440244,13339.184727225964,-42379.068100886594,350.9546874229377
24.5024502450245,13508.79758399478,-42907.37057377891,354.8455655596563
24.602460246024602,13679.84087385061,-43440.04436193469,358.756447696975
24.702470247024703,13852.320598593813,-43977.10747075498,362.6873338348937
24.8024802480248,14026.242760024747,-44518.57790564086,366.6382239734123
24.9024902490249,14201.613359943782,-45064.47367199344,370.6091181125312
25.002500250025,14378.43840015127,-45614.81277521379,374.60001625225027
25.1025102510251,14556.723882447575,-46169.61322070298,378.61091839256926
25.202520252025202,14736.475808633053,-46728.8930138621,382.6418245334884
25.302530253025303,14917.700180508065,-47292.67016009222,386.6927346750076
25.4025402540254,15100.40299987297,-47860.96266479441,390.7636488171268
25.5025502550255,15284.590268528134,-48433.78853336978,394.8545669598462
25.6025602560256,15470.26798827391,-49011.16577121939,398.9654891031657
25.7025702570257,15657.442160910665,-49593.11238374433,403.0964152470852
25.802580258025802,15846.118788238755,-50179.64637634569,407.2473453916048
25.9025902590259,16036.303872058532,-50770.7857544245,411.4182795367244
26.002600260026,16228.003414170373,-51366.548523381905,415.6092176824442
26.1026102610261,16421.22341637463,-51966.952688618956,419.8201598287641
26.2026202620262,16615.969880471657,-52572.016255536735,424.0511059756841
26.302630263026302,16812.248808261826,-53181.75722953633,428.3020561232041
26.402640264026402,17010.066201545487,-53796.19361601879,432.57301027132416
26.5026502650265,17209.428062123,-54415.34342038521,436.8639684200442
26.6026602660266,17410.340391794733,-55039.224648036696,441.1749305693644
26.7026702670267,17612.809192361045,-55667.85530437431,445.5058967192848
26.8026802680268,17816.840465622285,-56301.25339479913,449.85686686980523
26.902690269026902,18022.440213378828,-56939.436924712245,454.2278410209258
27.002700270027002,18229.614437431024,-57582.42389951471,458.61881917264634
27.1027102710271,18438.36913957923,-58230.23232460761,463.02980132496685
27.2027202720272,18648.71032162382,-58882.88020539208,467.46078747788755
27.3027302730273,18860.64398536515,-59540.38554726915,471.9117776314085
27.4027402740274,19074.17613260357,-60202.76635563989,476.3827717855293
27.502750275027502,19289.312765139446,-60870.04063590541,480.8737699402504
27.602760276027603,19506.05988477314,-61542.22639346678,485.38477209557135
27.7027702770277,19724.423493305003,-62219.34163372506,489.9157782514923
27.8027802780278,19944.409592535412,-62901.40436208137,494.46678840801354
27.9027902790279,20166.02418426472,-63588.43258393679,499.0378025651349
28.002800280028,20389.273270293277,-64280.44430469236,503.62882072285623
28.102810281028102,20614.162852421454,-64977.45752974917,508.2398428811777
28.202820282028203,20840.698932449606,-65679.49026450832,512.8708690400993
28.3028302830283,21068.887512178087,-66386.56051437085,517.5218991996207
28.4028402840284,21298.73459340728,-67098.68628473791,522.1929333597425
28.5028502850285,21530.246177937523,-67815.88558101053,526.8839715204642
28.6028602860286,21763.428267569183,-68538.1764085898,531.5950136817861
28.702870287028702,21998.28686410262,-69265.57677287683,536.3260598437081
28.802880288028803,22234.8279693382,-69998.10467927264,541.0771100062301
28.9028902890289,22473.05758507626,-70735.77813317832,545.848164169352
29.002900290029,22712.98171311719,-71478.615139995,550.6392223330743
29.1029102910291,22954.606355261338,-72226.63370512374,555.4502844973965
29.2029202920292,23197.93751330906,-72979.8518339656,560.2813506623188
29.302930293029302,23442.981189060723,-73738.28753192167,565.1324208278413
29.402940294029403,23689.743384316684,-74501.95880439304,570.0034949939638
29.5029502950295,23938.230100877292,-75270.88365678076,574.8945731606862
29.6029602960296,24188.447340542923,-76045.08009448597,579.8056553280089
29.7029702970297,24440.40110511394,-76824.56612290969,584.7367414959317
29.8029802980298,24694.097396390687,-77609.35974745304,589.6878316644545
29.902990299029902,24949.542216173533,-78399.47897351708,594.6589258335773
30.003000300030003,25206.74156626284,-79194.94180650289,599.6500240033004
30.1030103010301,25465.701448458953,-79995.76625181152,604.6611261736233
30.2030203020302,25726.42786456225,-80801.97031484412,609.6922323445465
30.3030303030303,25988.926816373092,-81613.57200100174,614.7433425160697
30.4030403040304,26253.20430569183,-82430.58931568546,619.814456688193
30.503050305030502,26519.266334318825,-83253.04026429632,624.9055748609164
30.603060306030603,26787.118904054438,-84080.94285223546,630.0166970342399
30.7030703070307,27056.768016699018,-84914.31508490391,635.1478232081632
30.8030803080308,27328.219674052947,-85753.17496770278,640.2989533826868
30.9030903090309,27601.479877916576,-86597.54050603317,645.4700875578105
31.003100310031,27876.55463009026,-87447.42970529612,650.6612257335344
31.103110311031102,28153.44993237437,-88302.86057089275,655.8723679098582
31.203120312031203,28432.171786569248,-89163.85110822409,661.1035140867822
31.3031303130313,28712.72619447526,-90030.41932269123,666.3546642643059
31.4031403140314,28995.119157892783,-90902.5832196953,671.62581844243
31.5031503150315,29279.356678622164,-91780.36080463733,676.9169766211544
31.6031603160316,29565.44475846376,-92663.77008291842,682.2281388004785
31.703170317031702,29853.389399217936,-93552.82905993966,687.5593049804029
31.803180318031803,30143.196602685053,-94447.5557411021,692.9104751609275
31.9031903190319,30434.872370665456,-95347.9681318068,698.2816493420518
32.003200320032,30728.422704959525,-96254.08423745492,703.6728275237764
32.1032103210321,31023.853607367622,-97165.92206344752,709.084009706101
32.2032203220322,31321.17107969009,-98083.49961518563,714.5151958890257
32.3032303230323,31620.381123727304,-99006.83489807037,719.9663860725506
32.4032403240324,31921.489741279616,-99935.94591750282,725.4375802566755
32.503250325032504,32224.502934147386,-100870.85067888402,730.9287784414006
32.603260326032604,32529.426704130972,-101811.56718761507,736.4399806267255
32.703270327032705,32836.26705303074,-102758.1134490971,741.9711868126507
32.8032803280328,33145.02998264702,-103710.50746873106,747.5223969991757
32.9032903290329,33455.721494780235,-104668.7672519182,753.0936111863009
33.003300330033,33768.3475912307,-105632.91080405947,758.6848293740263
33.1033103310331,34082.914273798786,-106602.95613055603,764.2960515623517
33.2033203320332,34399.42754428485,-107578.92123680895,769.9272777512774
33.3033303330333,34717.89340448925,-108560.82412821929,775.5785079408031
33.4033403340334,35038.317856212365,-109548.6828101881,781.2497421309288
33.5033503350335,35360.706901254525,-110542.51528811651,786.9409803216545
33.6033603360336,35685.06654141611,-111542.33956740556,792.6522225129804
33.703370337033704,36011.40277849748,-112548.17365345638,798.3834687049064
33.803380338033804,36339.721614298986,-113560.03555167001,804.1347188974323
33.903390339033905,36670.02905062099,-114577.94326744754,809.9059730905585
34.003400340034,37002.33108926383,-115601.91480618996,815.6972312842843
34.1034103410341,37336.63373202792,-116631.96817329852,821.5084934786105
34.2034203420342,37672.94298071358,-117668.12137417422,827.339759673537
34.3034303430343,38011.26483712119,-118710.39241421816,833.1910298690634
34.4034403440344,38351.605303051096,-119758.79929883139,839.0623040651899
34.5034503450345,38693.97038030367,-120813.36003341503,844.9535822619164
34.6034603460346,39038.36607067926,-121874.0926233701,850.8648644592431
34.7034703470347,39384.79837597822,-122941.0150740977,856.7961506571698
34.8034803480348,39733.27329800093,-124014.14539099895,862.7474408556966
34.903490349034904,40083.79683854775,-125093.50157947489,868.7187350548236
35.003500350035004,40436.37499941902,-126179.10164492662,874.7100332545506
35.103510351035105,40791.01378241511,-127270.96359275522,880.7213354548776
35.2035203520352,41147.719189336356,-128369.10542836165,886.7526416558045
35.3035303530353,41506.49722198317,-129473.54515714721,892.8039518573318
35.4035403540354,41867.35388215588,-130584.30078451286,898.875266059459
35.5035503550355,42230.295171654856,-131701.39031585972,904.9665842621865
35.6035603560356,42595.32709228046,-132824.8317565888,911.0779064655138
35.7035703570357,42962.45564583303,-133954.64311210127,917.2092326694413
35.8035803580358,43331.68683411296,-135090.84238779815,923.3605628739691
35.9035903590359,43703.02665892058,-136233.44758908052,929.5318970790969
36.003600360036,44076.48112205626,-137382.47672134946,935.7232352848247
36.103610361036104,44452.05622532037,-138537.94779000612,941.9345774911525
36.203620362036204,44829.757970513245,-139699.8788004515,948.1659236980805
36.303630363036305,45209.59235943527,-140868.28775808666,954.4172739056086
36.4036403640364,45591.565393886776,-142043.1926683127,960.6886281137363
36.5036503650365,45975.68307566817,-143224.61153653078,966.9799863224644
36.6036603660366,46361.951406579785,-144412.56236814195,973.2913485317927
36.7036703670367,46750.37638842197,-145607.06316854723,979.622714741721
36.8036803680368,47140.96402299511,-146808.13194314778,985.9740849522495
36.9036903690369,47533.72031209955,-148015.7866973446,992.3454591633781
37.003700370037,47928.65125753565,-149230.0454365388,998.7368373751067
37.1037103710371,48325.762861103765,-150450.92616613148,1005.1482195874353
37.2037203720372,48725.061124604275,-151678.44689152372,1011.5796058003641
37.303730373037304,49126.55204983752,-152912.6256181166,1018.030996013893
37.403740374037405,49530.24163860387,-154153.48035131115,1024.5023902280218
37.503750375037505,49936.13589270368,-155401.0290965085,1030.9937884427509
37.6037603760376,50344.24081393728,-156655.28985910962,1037.5051906580793
37.7037703770377,50754.5624041051,-157916.2806445158,1044.0365968740086
37.8037803780378,51167.10666500746,-159184.019458128,1050.5880070905378
37.9037903790379,51581.87959844472,-160458.5243053473,1057.1594213076671
38.003800380038,51998.88720621724,-161739.81319157477,1063.7508395253965
38.1038103810381,52418.13549012539,-163027.90412221156,1070.362261743726
38.2038203820382,52839.63045196951,-164322.81510265864,1076.9936879626555
38.3038303830383,53263.37809354998,-165624.56413831716,1083.6451181821851
38.4038403840384,53689.384416667155,-166933.16923458825,1090.316552402315
38.503850385038504,54117.655423121396,-168248.64839687286,1097.0079906230446
38.603860386038605,54548.19711471305,-169571.01963057215,1103.7194328443745
38.7038703870387,54981.01549324246,-170900.3009410871,1110.450879066304
38.8038803880388,55416.11656051005,-172236.510333819,1117.202329288834
38.9038903890389,55853.50631831614,-173579.66581416878,1123.9737835119643
39.003900390039,56293.19076846109,-174929.7853875376,1130.7652417356944
39.1039103910391,56735.17591274527,-176286.88705932643,1137.5767039600246
39.2039203920392,57179.46775296902,-177650.98883493643,1144.408170184955
39.3039303930393,57626.07229093273,-179022.10871976867,1151.2596404104854
39.4039403940394,58074.99552843673,-180400.26471922421,1158.131114636616
39.5039503950395,58526.243467281405,-181785.47483870413,1165.0225928633465
39.603960396039604,58979.8221092671,-183177.75708360953,1171.9340750906772
39.703970397039704,59435.73745619417,-184577.1294593415,1178.8655613186081
39.803980398039805,59893.995509862994,-185983.60997130108,1185.8170515471388
39.9039903990399,60354.602272073884,-187397.2166248893,1192.7885457762695
40.00400040004,60817.56374462727,-188817.96742550735,1199.7800440060005
40.1040104010401,61282.885929323485,-190245.88037855635,1206.7915462363317
40.2040204020402,61750.574827962875,-191680.97348943725,1213.8230524672626
40.3040304030403,62220.63644234582,-193123.2647635512,1220.8745626987939
40.4040404040404,62693.07677427265,-194572.7722062992,1227.9460769309253
40.5040504050405,63167.90182554376,-196029.5138230825,1235.0375951636565
40.6040604060406,63645.11759795949,-197493.50761930202,1242.149117396988
40.7040704070407,64124.73009332022,-198964.77160035894,1249.2806436309197
40.804080408040804,64606.745313426276,-200443.32377165422,1256.4321738654512
40.904090409040904,65091.16926007804,-201929.182138589,1263.603708100583
41.004100410041005,65578.00793507586,-203422.36470656446,1270.795246336315
41.1041104110411,66067.26734022009,-204922.88948098145,1278.0067885726462
41.2041204120412,66558.95347731112,-206430.77446724134,1285.2383348095782
41.3041304130413,67053.07234814932,-207946.037670745,1292.4898850471102
41.4041404140414,67549.62995453499,-209468.69709689356,1299.7614392852424
41.5041504150415,68048.63229826855,-210998.77075108816,1307.0529975239747
41.6041604160416,68550.08538115032,-212536.27663872985,1314.364559763307
